UNIQUEID,wgs_xF,wgs_yF,PERS106,exp5nrm,exp3nrm,rough_1k,prad_sw_di,etpt_5,mind_yr_av,prec_winte,tave_sprin
Z3501020004500125,-108.422896,36.79474,0,-24,-18,3.411211491,-5902,95,-1654.333333,16,106.6666667
Z3501020004500126,-108.36691,36.793513,0,16,19,10.49145889,-5924,95,-1635.416667,16.33333333,105.3333333
Z3501020004500128,-108.254947,36.79098,0,-18,-15,15.46294403,-5862,95,-1643,17.66666667,103.3333333
Z3501020004500131,-108.08703,36.786984,0,-61,-53,8.522454262,-5936,95,-1615.333333,18.66666667,103.6666667
Z3501020004500135,-107.858249,36.788344,0,-12,-27,13.13800526,-5872,94,-1503,22,88.33333333
Z3501020004500138,-107.690299,36.792291,1,-47,-40,45.99576569,-5983,94,-1500,19.33333333,95.66666667
Z3501020004500144,-108.816167,36.757551,0,21,17,14.23562145,-5917,95,-1657.166667,14.66666667,108
Z3501020004500150,-108.48036,36.75091,0,-39,-27,10.34505653,-5927,95,-1664.333333,14.33333333,110.3333333
Z3501020004500162,-107.800637,36.744657,0,-67,-52,13.6823225,-5911,95,-1594.083333,17.66666667,102
Z3501020004500171,-108.7615,36.711469,0,0,0,5.555995941,-5935,95,-1656.083333,14.66666667,108
Z3501020004500173,-108.649624,36.709312,0,-14,-16,3.466127634,-5911,95,-1680.916667,13.66666667,111
Z3501020004500186,-107.910813,36.696953,0,-48,-34,4.587852001,-5945,95,-1614.166667,16,105.6666667
Z3501020004500190,-107.687176,36.702214,0,53,25,32.43302155,-5831,94,-1455.166667,22.33333333,81.33333333
Z3501020004500193,-108.986465,36.670423,0,-15,-34,14.8238821,-5923,95,-1628.166667,16,103
Z3501020004500195,-108.87463,36.668479,0,-23,-12,6.743916035,-5928,95,-1652.083333,14.33333333,108
Z3501020004500199,-108.650995,36.664275,0,-10,0,5.404552937,-5925,95,-1666.75,13.66666667,110.3333333
Z3501020004500203,-108.427409,36.659653,0,2,4,8.42417717,-5906,95,-1649.666667,15.33333333,105
Z3501020004500205,-108.315635,36.657185,0,-17,-13,5.888492584,-5915,95,-1629.5,16.33333333,102.3333333
Z3501020004500207,-108.203875,36.654612,0,72,69,4.690964699,-5956,94,-1564.5,18.66666667,95
Z3501020004500209,-108.09213,36.651935,0,27,32,8.465353966,-5933,95,-1619.5,16.33333333,103.3333333
Z3501020004500211,-107.964983,36.650558,0,5,17,12.47884655,-5913,95,-1614.083333,16.33333333,103
Z3501020004500213,-107.853245,36.653289,0,-47,-40,15.7955246,-5928,95,-1607.666667,16,103
Z3501020004500216,-107.68561,36.657189,0,-23,-4,30.81627464,-5844,95,-1554.583333,17.33333333,96.33333333
Z3501020004500219,-108.987638,36.625376,0,4,1,12.85182095,-5956,95,-1611.5,16,102.6666667
Z3501020004500222,-108.819987,36.622424,0,0,-9,6.096687317,-5892,95,-1659.666667,14.33333333,106.6666667
Z3501020004500224,-108.708235,36.620326,0,-3,-3,7.992825031,-5936,95,-1660.25,13.66666667,109
Z3501020004500228,-108.484766,36.615816,0,-8,-9,8.277607918,-5937,95,-1649.333333,14.33333333,107
Z3501020004500231,-108.317198,36.612159,0,-5,-1,4.920827866,-5921,95,-1619.833333,16.33333333,100.3333333
Z3501020004500235,-108.093822,36.606918,0,18,13,4.432433128,-5912,95,-1615.666667,16,101
Z3501020004500252,-108.597892,36.573087,0,-23,-12,5.7910676,-5902,95,-1681.75,13,110.6666667
Z3501020004500256,-108.374577,36.568376,0,7,0,4.242640495,-5917,95,-1619.75,16,100
Z3501020004500259,-108.207127,36.564568,0,9,7,4.75750351,-5905,95,-1601.75,16.66666667,97
Z3501020004500263,-107.961537,36.560527,0,19,25,21.44088364,-5931,94,-1560,16.66666667,93.33333333
Z3501020004500266,-107.794118,36.564572,0,-40,-29,13.29416561,-5913,94,-1535,16.33333333,91
Z3501020004500271,-108.934155,36.534325,0,-21,-7,29.63123512,-5987,94,-1555.083333,17.66666667,94.66666667
Z3501020004500274,-108.766707,36.531305,0,3,0,6.29282093,-5936,95,-1643.666667,14,105.3333333
Z3501020004500279,-108.487687,36.525751,0,-17,-7,3.618959665,-5869,95,-1688.583333,13.33333333,109
Z3501020004500285,-108.15297,36.518227,0,-26,-24,8.912656784,-5902,95,-1625.75,15,100.3333333
Z3501020004500287,-108.041425,36.515511,0,-6,2,6.892947674,-5895,95,-1599.833333,15.33333333,97
Z3501020004500292,-107.736715,36.520843,0,-50,-28,10.4306221,-5890,95,-1554,15.33333333,93.66666667
Z3501020004500296,-108.879566,36.488299,0,-13,0,11.10146046,-5892,94,-1598.583333,16.33333333,96.66666667
Z3501020004500300,-108.656449,36.484123,0,15,5,4.175674915,-5875,95,-1674.416667,13.33333333,107.3333333
Z3501020004500306,-108.321865,36.477079,0,-19,-28,12.59258652,-5909,95,-1609.25,16,97
Z3501020004500307,-108.266113,36.475814,0,60,42,3.875264645,-5920,94,-1545.25,18,88.33333333
Z3501020004500314,-107.846625,36.473209,0,-4,0,8.360144615,-5879,94,-1523.333333,16,86.33333333
Z3501020004500316,-107.73513,36.475818,0,-42,-41,9.711697578,-5894,94,-1543.333333,15.33333333,91.66666667
Z3501020004500320,-108.880793,36.443253,0,-42,-28,9.211647034,-5828,95,-1637.583333,16,98
Z3501020004500322,-108.769293,36.441221,0,-12,-16,3.346323252,-5906,95,-1657.166667,14,105.3333333
Z3501020004500324,-108.657805,36.439084,0,-2,0,4.842613697,-5899,95,-1671,12.66666667,108.3333333
Z3501020004500327,-108.490595,36.435685,0,-17,-16,2.941448927,-5894,95,-1679.25,13,109
Z3501020004500330,-108.323414,36.432052,0,30,29,7.215996742,-5853,95,-1614.5,16,96
Z3501020004500333,-108.156264,36.428185,0,-6,-6,4.540402412,-5913,94,-1594.583333,15,96
Z3501020004500335,-108.044849,36.425478,0,-7,-12,10.96585655,-5906,94,-1599.666667,14.33333333,96
Z3501020004500336,-107.956396,36.425479,0,-6,1,10.33270264,-5878,94,-1568.5,15,91.33333333
Z3501020004500348,-108.659158,36.394045,0,9,5,2.230980158,-5880,95,-1676.083333,13,107.3333333
Z3501020004500356,-108.213587,36.384476,0,-11,-6,3.316609621,-5869,95,-1605.5,15.33333333,95
Z3501020004500359,-108.046554,36.380461,0,9,2,2.185720444,-5879,94,-1581.333333,14.33333333,91.33333333
Z3501020004500366,-108.994622,36.355083,0,-117,-140,35.4947319,-5925,91,-1337.416667,26,67
Z3501020004500370,-108.771868,36.351135,0,-15,-6,1.835013032,-5881,95,-1666.916667,13.66666667,105.6666667
Z3501020004500374,-108.54916,36.346772,0,0,10,9.054152489,-5857,96,-1702.75,12,111
Z3501020004500375,-108.493491,36.345617,0,-5,-3,5.240585804,-5882,95,-1683.416667,12,110
Z3501020004500378,-108.326502,36.341996,0,11,10,2.283007145,-5889,95,-1639.083333,14,100.3333333
Z3501020004500380,-108.215193,36.339452,0,33,30,10.79375076,-5840,95,-1624.666667,14.33333333,95.33333333
Z3501020004500382,-108.103898,36.336805,0,-14,-12,7.333960056,-5846,95,-1627.916667,13.33333333,97
Z3501020004500385,-107.897346,36.336807,0,48,41,5.683362007,-5890,94,-1496.583333,14.33333333,82
Z3501020004500387,-107.78605,36.339455,0,-15,-13,5.104671955,-5888,94,-1532.416667,13.66666667,86.33333333
Z3501020004500389,-107.674741,36.342,0,76,60,30.42005348,-5832,93,-1434.5,18.66666667,71
Z3501020004500392,-108.884459,36.308114,0,-61,-41,24.23870277,-5902,94,-1552.25,18,90.33333333
Z3501020004500395,-108.717502,36.305042,0,-12,-6,1.882267118,-5874,95,-1686,12.66666667,108.3333333
Z3501020004500397,-108.606212,36.302864,0,15,7,2.315407276,-5880,95,-1680.083333,12.33333333,109
Z3501020004500399,-108.494934,36.300582,0,0,-3,3.20819664,-5885,95,-1685.083333,12,110
Z3501020004500408,-107.951289,36.290426,0,-24,-21,4.409585476,-5880,94,-1582,13,91
Z3501020004500418,-108.774432,36.261048,0,0,1,13.46994781,-5849,95,-1662.916667,13.33333333,104.6666667
Z3501020004500424,-108.440771,36.25437,0,-12,-4,4.308073044,-5868,95,-1690.833333,11.66666667,109
Z3501020004500426,-108.329576,36.251938,0,-23,-18,6.409234047,-5865,95,-1676.083333,12.33333333,106.6666667
Z3501020004500434,-107.838434,36.248099,0,3,0,14.05879116,-5826,94,-1541.666667,13,84.33333333
Z3501020004500435,-107.782849,36.249406,0,5,8,11.28178596,-5875,94,-1498.25,13.66666667,81.66666667
Z3501020004500437,-107.671667,36.251942,0,0,-7,5.844586372,-5881,93,-1480.583333,14.66666667,78.33333333
Z3501020004500438,-108.99808,36.219932,0,-1,-21,75.1894989,-5833,90,-1123.25,35.33333333,46
Z3501020004500439,-108.942483,36.218988,0,188,149,14.0945549,-5881,88,-1033.083333,40.33333333,35.33333333
Z3501020004500453,-108.164436,36.203074,0,-2,0,5.42976284,-5895,95,-1637.333333,12.33333333,100.3333333
Z3501020004500454,-108.108886,36.201744,0,0,0,5.228554249,-5900,95,-1636.5,12.33333333,100
Z3501020004500459,-107.781253,36.204381,0,-10,-6,6.865952969,-5870,94,-1538.25,12.66666667,86
Z3501020004500462,-108.999227,36.174881,0,-14,41,73.09023285,-5639,92,-1296.25,31,54.66666667
Z3501020004500467,-108.721429,36.169915,0,-4,0,11.00090027,-5875,95,-1650.416667,13.33333333,103.3333333
Z3501020004500469,-108.61033,36.167747,0,10,0,2.836611271,-5884,95,-1681.666667,11.66666667,108.3333333
Z3501020004500471,-108.499243,36.165477,0,-16,-18,7.064035892,-5895,95,-1684.25,11.66666667,110
Z3501020004500475,-108.277107,36.160629,0,-51,-38,5.776441097,-5869,95,-1666.833333,11.33333333,105.3333333
Z3501020004500476,-108.221581,36.159352,0,-50,-52,10.28033352,-5798,95,-1668.25,12.33333333,102.6666667
Z3501020004500480,-107.946216,36.15537,0,-28,-28,5.284731388,-5854,95,-1618.833333,12.33333333,95.33333333
Z3501020004500482,-107.835182,36.158053,0,15,17,8.43088913,-5830,94,-1584.333333,12.33333333,90
Z3501020004500488,-108.889308,36.127923,0,89,53,64.01789093,-5908,89,-1062,37.66666667,40.66666667
Z3501020004500491,-108.722732,36.124871,0,-1,4,28.23067093,-5854,95,-1628.166667,14.66666667,98.33333333
Z3501020004500493,-108.611696,36.122708,0,-14,-12,3.254585028,-5867,95,-1698.416667,11.33333333,110
Z3501020004500497,-108.389661,36.118072,0,31,30,14.51678276,-5842,95,-1669.666667,12,104
Z3501020004500502,-108.112192,36.111701,0,-56,-83,21.32927132,-5806,95,-1665.666667,11.66666667,102
Z3501020004500503,-108.056709,36.11035,0,-11,-24,13.04139137,-5887,94,-1612.833333,12.33333333,97
Z3501020004500505,-108.000011,36.108973,0,0,-6,12.69223499,-5833,94,-1617.083333,12.33333333,94.33333333
Z3501020004500507,-107.889049,36.111703,0,-3,7,4.032995224,-5844,94,-1600.083333,12.33333333,93.33333333
Z3501020004500509,-107.778072,36.114329,0,3,5,7.677929878,-5813,94,-1580.583333,12,88.33333333
Z3501020004500520,-108.557578,36.076549,0,-4,0,5.111790657,-5875,95,-1697.5,11,111
Z3501020004500524,-108.335682,36.071819,0,0,5,4.141487598,-5860,95,-1664.333333,11.66666667,105
Z3501020004500537,-107.665558,36.071823,0,-24,-27,4.590493202,-5786,94,-1559.416667,11.66666667,86
Z3501020004500538,-109.002653,36.039726,0,-35,-21,9.781135559,-5827,93,-1423.75,23.33333333,72.66666667
Z3501020004500546,-108.55897,36.031511,0,0,2,2.542884588,-5863,95,-1695.083333,11.33333333,109
Z3501020004500553,-108.170908,36.022978,0,19,27,12.69169807,-5854,95,-1635.75,12.33333333,98.66666667
Z3501020004500558,-107.941175,36.020311,0,44,50,22.86509323,-5793,94,-1606,12.66666667,93
Z3501020004500560,-107.830332,36.02298,0,29,53,5.22444725,-5815,94,-1570.416667,12.66666667,87
Z3501020004500561,-107.774905,36.024277,0,23,22,8.29298687,-5856,94,-1555.75,11.66666667,87
Z3501020004900009,-106.108895,35.916035,0,-18,7,8.676282883,-5817,95,-1633.333333,11.66666667,109.3333333
Z3501020004900010,-106.053487,35.916534,0,53,47,23.62641907,-5822,95,-1559.833333,14.66666667,97.33333333
Z3501020004900016,-105.721201,35.918973,0,28,14,80.244133,-5875,83,-685.8333333,50.33333333,13.66666667
Z3501020004900023,-105.886753,35.872803,0,59,69,77.67505646,-5814,91,-1261.166667,27,63.66666667
Z3501020004900024,-105.831492,35.873099,0,85,108,58.72542953,-5704,89,-1006.666667,39.66666667,39
Z3501020004900033,-105.830813,35.828159,1,-67,-49,108.1625671,-5955,88,-1045.666667,35.66666667,47.66666667
Z3501020004900038,-105.996386,35.781785,0,-13,-9,13.09813786,-5895,94,-1460.916667,18,88
Z3501020004900042,-105.774975,35.782966,0,248,65,96.76304626,-5444,80,-550.9166667,56.33333333,1.666666667
Z3501020004900060,-105.774284,35.693287,0,-119,-199,61.38536072,-5557,89,-1030.416667,38,42.33333333
Z3501020004900062,-106.216195,35.64477,1,30,17,19.93470192,-5722,94,-1469.166667,21.66666667,88.33333333
Z3501020004900065,-106.049926,35.646091,0,-4,-3,5.08215332,-5799,94,-1510.083333,18,92.66666667
Z3501020004900075,-106.049337,35.601016,0,-12,-9,7.163910866,-5802,95,-1527.333333,17.33333333,94.66666667
Z3501020004900079,-105.828781,35.603303,1,3,11,29.39470863,-5647,92,-1257.5,28.33333333,60.66666667
Z3501020004900082,-106.159065,35.554931,0,-45,-41,13.43332195,-5792,95,-1588.583333,15.66666667,104.3333333
Z3501020004900083,-106.103908,35.555449,0,-1,8,4.911581993,-5809,95,-1554.583333,16.33333333,99.66666667
Z3501020004900095,-105.937903,35.511773,0,-2,-3,6.464346886,-5783,94,-1493.75,17.33333333,88
Z3501020004900099,-106.212864,35.464242,0,-34,-25,14.29310417,-5799,96,-1700.916667,12,114.6666667
Z3501020004900103,-105.99248,35.466255,0,20,16,5.648589611,-5781,95,-1540.833333,15.66666667,94.66666667
Z3501020004900107,-105.77214,35.467911,1,-30,-9,15.96985435,-5742,94,-1430.833333,19,80
Z3501020004900110,-106.102061,35.420223,0,-48,-28,13.37784576,-5855,95,-1612.083333,13.33333333,106.6666667
Z3501020004900114,-105.881787,35.422033,0,-1,11,9.900367737,-5744,95,-1557.75,14,93.66666667
Z3501020004900118,-106.156482,35.374633,0,16,4,31.39487267,-5940,93,-1426.75,19.66666667,88.66666667
Z3501020004900128,-106.100836,35.330071,0,39,47,43.85961533,-5730,94,-1470.333333,19.33333333,86.33333333
Z3501020004900130,-105.990825,35.331023,0,147,172,44.97361755,-5737,94,-1502.416667,16,88.33333333
Z3501020004900133,-105.825797,35.332263,0,-32,-31,23.58456993,-5763,94,-1530.416667,14,90
Z3501020004900140,-105.935298,35.286383,0,-5,4,10.39919853,-5815,94,-1536.916667,13,92.33333333
Z3501020004900142,-105.82534,35.287183,0,-30,-21,14.36394215,-5768,94,-1520.583333,14.33333333,89
Z3501020004900144,-106.209502,35.23887,0,-41,-62,19.70027924,-5829,94,-1432.083333,22,87
Z3501020004900146,-106.099618,35.239918,0,-13,-10,5.202747822,-5759,94,-1510.666667,16.66666667,89.66666667
Z3501020004900152,-105.769932,35.242465,0,38,39,3.293458462,-5739,94,-1436.5,19,80.33333333
Z3501020004900153,-106.208834,35.193794,0,320,273,67.69972992,-5793,91,-1177.833333,34.66666667,56.33333333
Z3501020004900159,-105.879346,35.196636,0,12,0,8.256120682,-5736,94,-1497.833333,15.33333333,86.33333333
Z3501020004900165,-106.043521,35.150248,0,-11,-9,1.882937789,-5751,95,-1555.416667,13.66666667,93
Z3501020004900168,-105.878861,35.151555,0,-10,-6,10.66959667,-5735,94,-1518.916667,14,88.66666667
Z3501020004900169,-105.823862,35.151906,1,-14,-15,12.38250256,-5749,94,-1497,15.66666667,86.33333333
Z3501020004900171,-106.207503,35.103642,0,-17,-18,4.48742342,-5737,94,-1500.583333,20,91.33333333
Z3501020004900172,-106.152652,35.104176,0,0,0,3.929620743,-5749,94,-1511.333333,18,91.33333333
Z3501020004900176,-105.933235,35.106064,0,-2,0,3.309551477,-5755,94,-1542.166667,13,91.33333333
Z3501020004900184,-105.987548,35.06055,0,-1,0,1.358066082,-5756,95,-1548.833333,14,93.66666667
Z3501020004900187,-105.823066,35.061779,0,28,22,4.325167179,-5742,94,-1476,17.33333333,85.66666667
Z3501020005500002,-105.899124,36.954525,0,14,16,5.932916164,-5934,90,-1261.5,14,51.66666667
Z3501020005500003,-105.842969,36.954938,0,-4,-1,4.459695816,-5934,91,-1296.083333,12,54.66666667
Z3501020005500005,-105.730655,36.955684,0,-60,-25,12.13120174,-5986,91,-1365.25,10.66666667,60.33333333
Z3501020005500006,-105.674081,36.955992,1,190,126,88.42817688,-6148,87,-1110.5,16,46.33333333
Z3501020005500007,-105.618338,36.956323,0,-18,-4,1.731788397,-5910,91,-1361.25,11,60.33333333
Z3501020005500012,-105.337534,36.957455,0,406,316,35.77529526,-5789,65,-257.6666667,54.33333333,-21.33333333
Z3501020005500015,-105.898594,36.909458,0,-2,0,5.606778145,-5944,90,-1243.75,14.33333333,50.33333333
Z3501020005500017,-105.786348,36.910255,0,-2,-3,1.827815413,-5927,91,-1335,11.66666667,57.66666667
Z3501020005500037,-105.449452,36.867047,0,-57,-117,69.86282349,-6072,85,-905.6666667,29,27.66666667
Z3501020005500040,-105.280862,36.867557,0,-150,-62,37.90073395,-6056,85,-861.6666667,30,25
Z3501020005500045,-105.785423,36.820116,0,-15,-6,1.058873057,-5914,91,-1336.75,13,57.66666667
Z3501020005500047,-105.673306,36.820806,0,-8,2,4.707784176,-5932,92,-1371.5,12,62
Z3501020005500049,-105.561186,36.82139,0,-170,-96,20.74715424,-5944,90,-1243.166667,15.66666667,52.33333333
Z3501020005500052,-105.39316,36.822291,0,-292,-275,58.42161179,-5999,85,-925,27.66666667,31
Z3501020005500057,-105.897011,36.774253,0,-23,-3,6.055125713,-5904,91,-1269.083333,15,51.66666667
Z3501020005500061,-105.672911,36.775735,0,-47,-22,21.05115509,-5930,92,-1376.5,12.33333333,62.66666667
Z3501020005500065,-105.448733,36.776787,0,202,206,69.7368927,-5710,76,-463.0833333,50.66666667,-6
Z3501020005500067,-105.336901,36.777833,0,200,163,35.6150856,-5898,80,-634.9166667,41.66666667,6
Z3501020005500071,-105.840496,36.729592,0,-85,-50,3.176476002,-5896,91,-1326.666667,14,56.66666667
Z3501020005500082,-105.951922,36.683679,0,-33,-22,4.72795248,-5887,90,-1216.666667,16.66666667,49
Z3501020005500088,-105.616041,36.685769,1,-102,-32,22.77930069,-6031,91,-1331.083333,14.33333333,62
Z3501020005500091,-105.448491,36.686927,0,122,155,85.52882385,-6168,80,-656.75,41.33333333,11.66666667
Z3501020005500096,-105.783591,36.639833,0,-21,-29,13.23753452,-5871,91,-1340.25,15.33333333,58.66666667
Z3501020005500098,-105.671771,36.640671,0,12,38,8.406371117,-5975,92,-1357.416667,14.66666667,61.66666667
Z3501020005500105,-105.894923,36.593973,0,-3,-4,6.131027222,-5888,91,-1320.083333,16,56.33333333
Z3501020005500110,-105.615728,36.595602,1,-96,-68,23.39896393,-5833,90,-1220.583333,19.66666667,50.66666667
Z3501020005500119,-105.726821,36.550043,0,15,30,7.973257065,-5876,92,-1422.416667,13.33333333,70
Z3501020005500122,-105.559219,36.551113,1,28,63,109.1054001,-5546,89,-1095.25,25.66666667,40.66666667
Z3501020005500125,-105.391632,36.551622,0,334,262,114.6784058,-6003,66,-271.4166667,58,-19.66666667
Z3501020005500126,-105.893887,36.503831,0,10,5,3.096609354,-5886,91,-1337,17.33333333,59.33333333
Z3501020005500135,-105.391417,36.506537,0,26,23,48.97261429,-5601,82,-675.8333333,43.66666667,8.333333333
Z3501020005500141,-105.614383,36.460526,0,-4,-3,6.256108284,-5853,92,-1406.666667,15.66666667,70
Z3501020005500148,-105.837091,36.414092,0,-10,-7,4.992155552,-5854,93,-1409.083333,16,69
Z3501020005500149,-105.781327,36.414471,0,36,17,18.10457611,-5818,93,-1433.583333,15.66666667,71.33333333
Z3501020005500151,-105.669795,36.41515,0,10,0,4.878928185,-5857,93,-1442.083333,14.33333333,75.66666667
Z3501020005500156,-105.390467,36.416909,0,-61,-141,57.38130188,-5980,88,-1011.583333,25.66666667,41.33333333
Z3501020005500161,-105.725246,36.37001,0,-18,-9,66.25992584,-5864,94,-1464.083333,13,82
Z3501020005500165,-105.502203,36.370898,1,-130,-129,92.95075989,-6097,88,-1135.5,22.66666667,51.66666667
Z3501020005500179,-105.390327,36.326177,0,93,145,35.51667786,-5883,84,-783.5,38.33333333,20.33333333
Z3501020005500180,-105.334801,36.32641,0,217,213,30.35897064,-5951,83,-738.25,39.66666667,16
Z3501020005500181,-105.947037,36.278143,1,-18,-9,4.818682194,-5855,94,-1470,13.33333333,82.66666667
Z3501020005500198,-105.556487,36.235063,0,42,81,36.78146744,-6027,87,-955.4166667,33.33333333,38
Z3501020005500204,-105.612131,36.189541,0,-22,0,18.9233017,-5800,90,-1139.416667,30,46.66666667
Z3501020005500207,-105.445745,36.190765,0,140,115,59.70085144,-5580,83,-707.0833333,45.33333333,11.33333333
Z3501020005500211,-105.556417,36.144699,0,-41,48,72.71350098,-5935,87,-928,35.66666667,36.33333333
Z3501020005500213,-105.445345,36.145571,0,11,20,47.22160339,-5777,86,-812.5,40,22.66666667
Z3501020006100003,-107.081439,34.956557,0,2,0,10.73129559,-5695,96,-1805.916667,11.66666667,119.6666667
Z3501020006100008,-107.133832,34.865494,0,48,17,20.02597046,-5820,95,-1637.333333,13.66666667,104.3333333
Z3501020006100013,-106.696425,34.872386,0,-18,-4,0.358870268,-5733,96,-1832.833333,10.66666667,127
Z3501020006100018,-106.42298,34.875894,0,93,179,69.38401031,-5720,94,-1463.916667,26.66666667,91.33333333
Z3501020006100023,-106.968748,34.823202,0,25,29,14.33262825,-5747,96,-1800.833333,11.33333333,121
Z3501020006100024,-106.914103,34.824074,0,-1,-7,4.778687954,-5703,96,-1802.666667,11.66666667,119.6666667
Z3501020006100026,-106.804806,34.825745,0,-17,-24,6.129544258,-5734,96,-1813.583333,11.33333333,122.6666667
Z3501020006100030,-106.586187,34.828792,0,-5,-1,3.970535517,-5727,96,-1788.083333,12.33333333,120.6666667
Z3501020006100033,-107.186114,34.774411,0,67,56,39.34729385,-5741,95,-1617.666667,14.33333333,96.33333333
Z3501020006100035,-107.076901,34.776324,0,-39,-12,35.58951569,-5718,96,-1800.083333,11.33333333,119.6666667
Z3501020006100037,-106.967677,34.77814,0,-15,-6,5.982769966,-5694,96,-1837.75,10.66666667,124.6666667
Z3501020006100038,-106.913062,34.779011,0,-13,-13,8.359208107,-5690,96,-1822.666667,11,122.3333333
Z3501020006100040,-106.803824,34.780679,0,22,0,12.88568211,-5607,96,-1846.333333,11.33333333,123.3333333
Z3501020006100042,-106.694578,34.782249,0,-17,-9,0,-5728,96,-1830.25,10.66666667,127
Z3501020006100044,-106.585323,34.783721,0,0,1,4.255418301,-5728,96,-1797.583333,12.33333333,121.3333333
Z3501020006100046,-106.476062,34.785095,0,-130,-95,23.34538841,-5749,95,-1669.833333,16.66666667,109.6666667
Z3501020006100047,-107.184926,34.729355,0,-75,-89,10.0650959,-5633,95,-1708.916667,13.33333333,105.3333333
Z3501020006100049,-107.075772,34.731265,0,-47,-62,7.185956955,-5732,96,-1788.5,11.66666667,119
Z3501020006100068,-106.801866,34.690545,0,0,0,9.301156998,-5693,96,-1841.083333,10.66666667,126
Z3501020006100071,-106.638171,34.692856,0,-1,0,1.760251403,-5727,96,-1816,11.33333333,124.6666667
Z3501020006100076,-107.128042,34.640205,0,62,42,18.90752602,-5578,96,-1793.333333,12,114
Z3501020006100079,-106.964477,34.642952,0,6,0,5.870625496,-5698,96,-1823.666667,11,122.6666667
Z3501020006100080,-106.909951,34.643818,0,-38,-24,1.249282598,-5704,96,-1856.416667,10,127
Z3501020006100087,-106.528203,34.649201,0,-70,-28,14.95725918,-5746,96,-1738.083333,14.33333333,116.3333333
Z3501020006100089,-107.181379,34.594184,0,-22,-22,18.29023933,-5701,96,-1770,12,114.3333333
Z3501020006100095,-106.854419,34.599594,0,12,10,14.32368946,-5678,96,-1837,10.66666667,124.3333333
Z3501020006100102,-106.472863,34.604797,1,-161,-297,79.66723633,-5718,93,-1408.166667,27,88
Z3501020006100104,-106.744471,34.556133,0,5,10,4.124330521,-5710,96,-1852.25,10.33333333,129.3333333
Z3501020006100106,-106.635516,34.557641,0,-5,-1,1.576340199,-5709,96,-1823,11.33333333,126
Z3501020006100110,-106.689084,34.511828,0,5,8,8.899318695,-5701,96,-1830.333333,10.66666667,126
Z3501020006100115,-106.524908,34.468902,0,-73,-44,6.239423275,-5662,96,-1794.5,13.33333333,119.6666667
Z3502020000700001,-105.225468,36.957811,0,66,90,46.340168,-5761,83,-764.0833333,35,12.66666667
Z3502020000700002,-105.169046,36.957814,0,-48,-13,67.89956665,-5897,87,-976.5833333,23.33333333,37.33333333
Z3502020000700008,-104.832051,36.957796,0,-4,-12,14.17023468,-5924,91,-1214.333333,16.66666667,56.33333333
Z3502020000700027,-104.944525,36.912966,0,-71,-77,40.66713715,-5894,91,-1253.916667,15.33333333,57.66666667
Z3502020000700029,-104.83159,36.91257,1,-17,-29,36.07578278,-5880,91,-1238.916667,16,58
Z3502020000700033,-104.607643,36.912211,0,-91,-67,52.71274948,-5874,93,-1311,14.33333333,71
Z3502020000700035,-104.495387,36.911786,0,-80,-105,43.73955917,-5879,93,-1337,13,76
Z3502020000700037,-104.383132,36.911255,0,-107,-58,10.71151066,-5818,93,-1359.25,13.33333333,76.33333333
Z3502020000700039,-104.27088,36.910619,0,63,14,17.90121841,-5962,90,-1046.583333,21.33333333,49.33333333
Z3502020000700041,-104.158631,36.909876,0,48,26,41.51486969,-5905,91,-1116.083333,20.66666667,54.33333333
Z3502020000700043,-104.046158,36.90935,0,48,42,41.55156708,-5929,93,-1328.416667,16.66666667,78
Z3502020000700045,-105.11275,36.867736,0,-140,-117,8.756089211,-5919,90,-1197.75,16.66666667,51.66666667
Z3502020000700053,-104.664587,36.867376,0,38,27,24.01315117,-6003,90,-1163,17,56
Z3502020000700057,-104.439589,36.866463,0,-7,8,8.811356544,-5905,94,-1419.083333,10.33333333,83.66666667
Z3502020000700059,-104.327402,36.86588,0,-85,-73,29.85314941,-5794,93,-1382.25,12.33333333,78.33333333
Z3502020000700061,-104.215217,36.865191,0,-22,7,46.49268723,-5678,93,-1328.25,15,70.33333333
Z3502020000700068,-105.000556,36.822716,0,0,-4,23.30095291,-5917,91,-1253,15,57
Z3502020000700075,-104.608105,36.822067,0,106,96,41.92057419,-5915,91,-1169.833333,17,55
Z3502020000700083,-104.15962,36.819738,0,0,-3,2.185720444,-5906,92,-1277.333333,14.33333333,70
Z3502020000700085,-104.047507,36.818892,0,70,32,17.03995323,-5997,91,-1230,15,69.33333333
Z3502020000700086,-105.224748,36.777512,0,3,-18,59.07042313,-5861,85,-857.8333333,31,23.33333333
Z3502020000700094,-104.776428,36.777431,0,-25,-19,13.81844807,-5914,92,-1323.333333,12.66666667,71
Z3502020000700106,-104.104089,36.774259,0,-37,-41,6.264627457,-5886,93,-1393.666667,10.66666667,80.33333333
Z3502020000700109,-105.169111,36.732115,0,-58,-37,32.78805542,-5892,87,-965.8333333,24.33333333,36
Z3502020000700111,-105.056331,36.732519,0,20,39,21.98507118,-5891,90,-1167.25,18,49.33333333
Z3502020000700113,-104.945038,36.732646,1,-21,-28,34.6928978,-5925,91,-1252.25,14.66666667,59
Z3502020000700123,-104.384579,36.73097,0,-48,-34,4.010037899,-5929,94,-1464.333333,8,90.33333333
Z3502020000700125,-104.27259,36.730337,0,52,30,26.5356636,-5837,93,-1348,10.33333333,74.33333333
